RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,AgeGroup,BalanceGroup,SalaryGroup
6250,15806486,Cunningham,705,France,Female,0,2,0,0,0,41-50,0-50K,100K-150K
6251,15570895,Ch'in,608,France,Male,10,1,1,0,0,41-50,150K-200K,0-50K
6252,15614520,Smith,682,France,Female,8,1,1,0,0,31-40,100K-150K,0-50K
6253,15687492,Anderson,596,Germany,Male,3,2,0,0,0,31-40,50K-100K,0-50K
6254,15675337,Forbes,395,Germany,Female,5,1,1,1,1,31-40,100K-150K,0-50K
6255,15721047,Ansell,578,Germany,Male,1,1,1,0,0,31-40,100K-150K,150K-200K
6256,15589017,Chiu,547,Germany,Male,4,3,1,0,1,51-60,100K-150K,0-50K
6257,15611186,Yevdokimova,609,France,Male,1,1,1,1,1,31-40,0-50K,150K-200K
6258,15617301,Chamberlin,774,Germany,Male,9,1,1,0,0,31-40,100K-150K,150K-200K
6259,15726046,Johnston,712,France,Female,2,1,1,0,0,18-30,100K-150K,100K-150K
6260,15585748,McDonald,585,Germany,Female,9,2,1,1,0,18-30,100K-150K,0-50K
6261,15672826,Chen,666,France,Female,10,2,1,1,0,31-40,100K-150K,0-50K
6262,15595162,Cattaneo,708,Spain,Female,8,1,0,0,0,31-40,100K-150K,150K-200K
6263,15650026,Barclay-Harvey,513,France,Male,1,2,0,1,1,41-50,50K-100K,50K-100K
6264,15745826,Dawson,445,France,Male,3,2,1,1,0,31-40,0-50K,150K-200K
6265,15708610,Costa,690,Germany,Male,9,2,0,0,0,41-50,100K-150K,0-50K
6266,15624471,Chikwado,850,France,Male,6,2,1,0,0,31-40,0-50K,100K-150K
6267,15590097,Ch'eng,537,Spain,Female,7,1,1,0,0,31-40,100K-150K,50K-100K
6268,15689328,Harrison,705,Germany,Male,9,1,0,0,1,41-50,100K-150K,150K-200K
6269,15582154,Crawford,670,France,Female,5,1,1,1,0,41-50,0-50K,50K-100K
6270,15734626,Gibson,652,Spain,Female,1,2,1,1,0,31-40,0-50K,0-50K
6271,15702806,Martin,696,Spain,Male,9,1,0,0,0,18-30,0-50K,0-50K
6272,15620756,Stokes,747,France,Male,6,1,1,1,1,41-50,200K+,0-50K
6273,15611331,Niu,511,France,Female,1,1,1,1,1,41-50,0-50K,100K-150K
6274,15576935,Ampt,743,Spain,Male,2,2,0,1,1,41-50,150K-200K,50K-100K
6275,15661275,Wynn,532,Germany,Male,3,1,1,0,1,51-60,100K-150K,100K-150K
6276,15814940,Lawrence,642,Spain,Female,9,2,1,1,0,31-40,0-50K,150K-200K
6277,15768471,Wagner,554,Germany,Female,6,1,1,0,1,51-60,100K-150K,0-50K
6278,15697391,Argyle,604,Spain,Female,3,2,1,0,0,31-40,0-50K,0-50K
6279,15793346,Ofodile,602,France,Female,3,2,1,1,0,60+,0-50K,150K-200K
6280,15608338,Chiemenam,757,Spain,Female,9,4,1,0,1,51-60,100K-150K,50K-100K
6281,15578546,Akobundu,491,Germany,Male,4,1,1,1,0,18-30,100K-150K,100K-150K
6282,15656921,Locke,850,France,Male,4,2,0,0,0,31-40,0-50K,150K-200K
6283,15761340,Bullen,521,France,Male,5,2,1,1,0,18-30,0-50K,50K-100K
6284,15591135,Forster,726,France,Male,2,2,1,0,0,31-40,100K-150K,0-50K
6285,15623219,Smith,596,France,Male,8,1,1,0,1,31-40,0-50K,100K-150K
6286,15655229,Craig,850,Germany,Female,7,1,0,1,0,31-40,100K-150K,100K-150K
6287,15805884,Archer,637,France,Female,9,2,1,0,0,41-50,0-50K,100K-150K
6288,15668289,McWilliams,690,Spain,Male,2,1,0,1,0,31-40,50K-100K,150K-200K
6289,15568562,Moss,689,France,Male,8,1,1,0,0,31-40,150K-200K,0-50K
6290,15773276,Townsend,633,Spain,Male,4,1,1,0,1,60+,100K-150K,50K-100K
6291,15622801,Brown,555,France,Female,8,1,1,1,0,18-30,100K-150K,100K-150K
6292,15779886,Munson,563,Spain,Male,7,2,0,0,0,18-30,0-50K,0-50K
6293,15713673,T'ien,494,France,Female,1,1,0,1,0,31-40,100K-150K,50K-100K
6294,15783083,Shubin,534,France,Male,9,2,1,0,0,18-30,0-50K,150K-200K
6295,15742824,Isayeva,696,Germany,Male,7,1,1,0,0,41-50,150K-200K,100K-150K
6296,15621550,Hung,535,Spain,Female,1,3,0,0,1,41-50,100K-150K,50K-100K
6297,15799480,Webb,600,France,Male,0,2,0,1,0,31-40,0-50K,0-50K
6298,15625247,Scott,807,France,Female,1,1,0,0,0,31-40,0-50K,100K-150K
6299,15755241,Rahman,714,France,Female,2,1,0,1,1,51-60,0-50K,100K-150K
6300,15575679,Lori,590,France,Male,7,1,1,0,0,18-30,100K-150K,50K-100K
6301,15668235,Cooke,614,France,Female,3,1,1,1,0,41-50,100K-150K,150K-200K
6302,15683183,Volkova,766,Germany,Female,6,1,1,0,0,41-50,50K-100K,100K-150K
6303,15684592,Lamb,557,Spain,Male,4,2,0,1,0,41-50,0-50K,50K-100K
6304,15591169,Hawes,788,Germany,Female,4,1,1,0,1,41-50,100K-150K,150K-200K
6305,15653455,Smith,648,France,Female,2,2,0,1,0,31-40,0-50K,0-50K
6306,15732563,Swanton,726,Germany,Female,7,2,1,1,0,31-40,50K-100K,50K-100K
6307,15656471,Mitchell,773,France,Male,9,2,1,1,0,31-40,0-50K,0-50K
6308,15598510,Colombo,583,Germany,Male,4,2,1,1,0,18-30,100K-150K,150K-200K
6309,15766427,Shaw,565,Germany,Male,5,2,1,0,1,51-60,50K-100K,150K-200K
6310,15785342,Shipp,705,France,Male,9,2,0,1,0,18-30,0-50K,100K-150K
6311,15641595,Jonathan,685,Spain,Male,4,2,1,0,0,41-50,50K-100K,0-50K
6312,15798429,Hernandez,741,France,Male,8,2,1,1,0,18-30,0-50K,100K-150K
6313,15648136,Green,658,Germany,Female,9,1,1,0,0,18-30,150K-200K,150K-200K
6314,15812482,Young,575,France,Male,3,1,1,0,0,18-30,100K-150K,50K-100K
6315,15790810,Han,844,France,Female,10,1,1,1,1,41-50,50K-100K,100K-150K
6316,15687421,Highland,559,Spain,Male,9,1,1,0,1,60+,100K-150K,150K-200K
6317,15765643,Hamilton,725,France,Male,6,2,0,1,0,31-40,100K-150K,150K-200K
6318,15654878,Yobanna,450,France,Male,7,1,1,1,0,18-30,100K-150K,0-50K
6319,15686835,Crawford,738,Germany,Female,9,1,0,0,1,51-60,100K-150K,150K-200K
6320,15768340,Beavers,642,Germany,Female,3,1,1,1,0,18-30,100K-150K,150K-200K
6321,15673599,Williamson,618,Spain,Male,5,1,0,1,0,31-40,100K-150K,150K-200K
6322,15689096,Beneventi,590,France,Male,0,1,1,1,0,41-50,100K-150K,0-50K
6323,15684294,Chidumaga,735,France,Male,2,2,0,1,0,41-50,0-50K,100K-150K
6324,15615828,Mitchell,550,France,Male,8,1,0,0,0,31-40,100K-150K,100K-150K
6325,15746012,Chibugo,729,Spain,Female,0,2,1,1,1,18-30,0-50K,0-50K
6326,15615797,Hyde,743,Germany,Male,5,1,1,1,1,51-60,100K-150K,150K-200K
6327,15788494,Alekseeva,555,France,Male,8,1,1,0,0,31-40,100K-150K,100K-150K
6328,15793856,Abdulov,667,Spain,Female,3,2,1,1,0,31-40,100K-150K,150K-200K
6329,15629545,Buckley,790,Spain,Female,7,1,0,0,0,41-50,100K-150K,50K-100K
6330,15661198,Howard,727,Germany,Male,2,1,1,1,0,31-40,100K-150K,50K-100K
6331,15715117,Peel,744,France,Female,6,1,0,0,0,31-40,0-50K,0-50K
6332,15701074,Herz,629,Germany,Male,8,1,1,1,0,31-40,100K-150K,50K-100K
6333,15793046,Holden,619,France,Female,4,1,1,1,0,31-40,50K-100K,0-50K
6334,15623744,McLean,634,France,Male,8,1,1,1,0,31-40,100K-150K,100K-150K
6335,15611329,Findlay,608,Spain,Female,6,2,1,1,0,31-40,0-50K,100K-150K
6336,15740428,Wyatt,507,France,Female,1,2,0,0,0,31-40,0-50K,50K-100K
6337,15781534,Rapuluolisa,536,Germany,Female,4,1,0,0,0,31-40,100K-150K,50K-100K
6338,15618243,Buckland,730,Spain,Female,1,1,1,1,0,41-50,100K-150K,150K-200K
6339,15784161,Hargreaves,583,Germany,Male,8,1,0,0,0,31-40,100K-150K,50K-100K
6340,15700325,Onyeoruru,644,France,Female,8,1,1,0,0,18-30,50K-100K,0-50K
6341,15659064,Salas,790,Spain,Male,8,2,1,1,0,31-40,0-50K,100K-150K
6342,15658364,Laney,807,Germany,Female,1,1,1,1,0,31-40,100K-150K,0-50K
6343,15704340,Fu,581,France,Female,10,1,1,0,0,31-40,100K-150K,50K-100K
6344,15793455,Tien,627,Spain,Female,6,1,0,0,1,51-60,0-50K,50K-100K
6345,15579777,Sazonova,850,France,Male,3,2,1,0,0,41-50,0-50K,100K-150K
6346,15632345,Tuan,754,France,Female,4,2,1,0,0,31-40,0-50K,0-50K
6347,15814468,Wei,551,Germany,Male,1,1,0,1,1,41-50,100K-150K,50K-100K
6348,15754820,Bergamaschi,637,Germany,Male,8,2,1,1,0,31-40,100K-150K,50K-100K
6349,15707505,Taylor,699,Spain,Male,8,2,1,0,0,31-40,100K-150K,100K-150K
6350,15699507,Messersmith,542,France,Female,7,2,0,1,0,18-30,0-50K,50K-100K
6351,15799600,Coles,640,Germany,Male,1,1,0,1,0,41-50,100K-150K,100K-150K
6352,15794472,Brookes,553,France,Female,3,2,0,0,0,18-30,0-50K,150K-200K
6353,15646632,Reid,741,France,Male,9,2,1,0,0,31-40,0-50K,0-50K
6354,15676353,Etheridge,598,France,Male,8,1,1,1,0,31-40,100K-150K,50K-100K
6355,15566312,Jolly,660,Spain,Female,5,3,1,1,1,41-50,0-50K,150K-200K
6356,15570414,Chizoba,618,Spain,Male,4,1,0,0,0,41-50,100K-150K,100K-150K
6357,15776743,Eberegbulam,647,France,Male,9,2,1,1,0,41-50,0-50K,50K-100K
6358,15674637,Pagnotto,491,France,Female,3,1,0,1,0,60+,100K-150K,100K-150K
6359,15730418,Lucchesi,652,France,Female,2,2,1,0,0,31-40,0-50K,50K-100K
6360,15739972,Hughes,650,Germany,Female,9,3,1,0,1,41-50,150K-200K,150K-200K
6361,15661591,Panicucci,413,Germany,Male,1,2,1,1,0,31-40,100K-150K,150K-200K
6362,15675585,Burns,416,Germany,Female,0,2,1,1,0,18-30,50K-100K,150K-200K
6363,15814750,Ricci,629,Spain,Male,8,2,1,1,0,31-40,0-50K,150K-200K
6364,15593454,Lambert,678,Spain,Female,4,1,1,0,0,31-40,100K-150K,0-50K
6365,15663421,Esposito,527,Spain,Male,6,2,1,0,0,18-30,100K-150K,50K-100K
6366,15576196,Benson,743,Spain,Female,5,2,0,0,1,41-50,100K-150K,150K-200K
6367,15677324,Botts,683,Germany,Male,9,1,1,1,0,60+,100K-150K,50K-100K
6368,15568742,Parkes,536,France,Female,9,1,1,0,0,41-50,0-50K,100K-150K
6369,15693764,Mai,663,Spain,Male,0,1,1,0,1,51-60,100K-150K,100K-150K
6370,15714260,Castiglione,646,France,Female,2,2,0,0,0,31-40,0-50K,150K-200K
6371,15798200,Manna,707,France,Male,2,3,1,1,0,31-40,0-50K,50K-100K
6372,15656627,Lin,602,France,Male,5,2,1,1,0,31-40,0-50K,50K-100K
6373,15791111,Fink,635,France,Female,2,2,1,0,0,41-50,100K-150K,50K-100K
6374,15638269,Baresi,597,France,Male,2,2,0,1,0,60+,0-50K,100K-150K
6375,15807473,Morehead,503,France,Male,1,2,1,1,0,31-40,0-50K,50K-100K
6376,15708534,Afamefuna,524,Spain,Female,5,1,1,0,1,60+,0-50K,100K-150K
6377,15640686,Greco,700,France,Male,5,1,1,0,1,41-50,50K-100K,50K-100K
6378,15588904,Balashova,692,France,Male,9,1,1,0,1,31-40,0-50K,100K-150K
6379,15768763,Bogdanov,562,France,Male,2,1,0,1,1,31-40,0-50K,50K-100K
6380,15770543,Lowe,679,France,Male,7,1,1,0,0,31-40,50K-100K,150K-200K
6381,15642162,Ponce,603,Germany,Male,1,1,1,0,1,31-40,100K-150K,150K-200K
6382,15714046,Trevisano,720,Spain,Male,3,2,1,1,0,31-40,100K-150K,100K-150K
6383,15575060,Gardner,797,France,Male,5,2,1,0,0,18-30,0-50K,150K-200K
6384,15812040,Lorenzo,594,France,Male,6,1,0,0,0,31-40,150K-200K,100K-150K
6385,15812073,Palmer,529,France,Female,7,2,1,1,0,31-40,0-50K,150K-200K
6386,15706810,Zuyeva,606,Germany,Female,1,2,0,1,0,31-40,100K-150K,50K-100K
6387,15584090,Jen,621,Spain,Female,7,2,0,1,1,31-40,0-50K,100K-150K
6388,15810807,Alekseeva,513,France,Female,9,2,1,0,0,41-50,0-50K,150K-200K
6389,15582033,Manfrin,753,Germany,Male,3,1,1,0,1,41-50,100K-150K,0-50K
6390,15687607,Chiemenam,605,France,Female,9,1,0,1,0,18-30,100K-150K,150K-200K
6391,15588406,Chiemenam,574,Spain,Female,7,2,1,0,0,31-40,0-50K,0-50K
6392,15784099,Clark,726,France,Female,5,1,1,0,0,31-40,100K-150K,100K-150K
6393,15701352,Fanucci,611,Spain,Female,3,2,1,0,0,18-30,50K-100K,150K-200K
6394,15789371,Cattaneo,593,Germany,Female,4,2,1,1,0,41-50,100K-150K,100K-150K
6395,15602845,Udinesi,466,Germany,Male,2,2,1,0,0,41-50,150K-200K,150K-200K
6396,15707918,Bentley,741,Germany,Female,0,2,1,0,0,31-40,100K-150K,50K-100K
6397,15602812,Holmes,684,Germany,Female,2,2,0,1,0,41-50,100K-150K,0-50K
6398,15675888,Austin,550,Spain,Female,9,1,1,1,0,31-40,50K-100K,100K-150K
6399,15591822,Mackenzie,593,Spain,Male,9,1,1,0,0,18-30,50K-100K,150K-200K
6400,15738501,Booth,601,Germany,Male,9,1,0,1,1,41-50,150K-200K,0-50K
6401,15585907,Collier,676,Spain,Female,5,2,0,0,0,18-30,0-50K,150K-200K
6402,15579040,Hs?,556,France,Female,10,2,0,0,0,41-50,0-50K,100K-150K
6403,15804211,Oluchukwu,719,France,Male,3,1,1,1,0,31-40,150K-200K,150K-200K
6404,15736126,Sung,850,Germany,Male,0,1,1,1,1,51-60,50K-100K,50K-100K
6405,15745399,Marino,649,Spain,Female,2,1,1,0,1,41-50,0-50K,50K-100K
6406,15760749,Vinogradov,509,Spain,Male,7,1,0,1,0,41-50,100K-150K,100K-150K
6407,15637118,Burns,684,France,Male,4,1,1,0,0,31-40,100K-150K,100K-150K
6408,15657829,Fanucci,806,Germany,Male,8,1,1,0,1,18-30,150K-200K,50K-100K
6409,15738497,Chukwujamuike,729,Spain,Male,4,2,1,0,0,41-50,100K-150K,150K-200K
6410,15690695,Flynn,683,France,Female,9,2,1,1,0,31-40,0-50K,0-50K
6411,15762351,Chao,689,Spain,Female,1,2,1,1,0,60+,0-50K,150K-200K
6412,15791172,Yeh,672,Germany,Female,1,1,1,0,0,18-30,0-50K,0-50K
6413,15598982,Klein,602,Germany,Female,5,1,0,1,1,51-60,50K-100K,0-50K
6414,15734765,Mahmood,739,France,Female,4,1,0,1,0,18-30,100K-150K,150K-200K
6415,15642912,Tu,618,France,Female,2,1,0,0,0,18-30,100K-150K,50K-100K
6416,15769516,Shcherbakov,674,France,Female,9,2,1,0,0,41-50,0-50K,0-50K
6417,15789379,Zetticci,762,France,Male,6,1,1,0,0,18-30,100K-150K,150K-200K
6418,15695103,Carr,790,Spain,Male,6,2,1,1,0,31-40,0-50K,100K-150K
6419,15801924,Browne,754,Spain,Female,8,2,0,0,0,18-30,0-50K,100K-150K
6420,15767804,Feng,729,France,Male,6,2,1,0,0,41-50,0-50K,150K-200K
6421,15718039,Ferguson,606,Germany,Female,0,2,0,1,0,41-50,100K-150K,50K-100K
6422,15579994,Shaw,616,France,Male,8,1,1,1,0,18-30,50K-100K,50K-100K
6423,15595037,Palermo,772,France,Male,9,1,0,1,0,41-50,150K-200K,0-50K
6424,15600720,Moore,652,Spain,Male,8,1,1,0,0,41-50,100K-150K,150K-200K
6425,15782608,Huang,743,France,Male,5,2,0,0,1,41-50,0-50K,100K-150K
6426,15566894,Gray,793,France,Male,3,1,0,0,0,31-40,100K-150K,50K-100K
6427,15749123,Sokolova,743,Spain,Male,7,1,1,0,0,41-50,150K-200K,100K-150K
6428,15668943,Henderson,746,France,Male,2,2,1,0,0,31-40,0-50K,100K-150K
6429,15577423,Mosley,627,Germany,Female,5,1,1,0,1,31-40,100K-150K,50K-100K
6430,15623102,Nnaemeka,713,Spain,Male,6,2,0,1,0,31-40,100K-150K,50K-100K
6431,15728012,Everett,678,Spain,Female,3,1,1,0,0,31-40,100K-150K,150K-200K
6432,15683363,Goddard,540,Spain,Male,1,1,0,1,0,31-40,0-50K,100K-150K
6433,15699335,Kuo,615,Germany,Female,3,2,1,1,0,31-40,100K-150K,150K-200K
6434,15574369,Bianchi,415,Spain,Male,5,1,1,1,0,51-60,150K-200K,0-50K
6435,15703167,Rouse,628,France,Female,8,2,1,0,0,41-50,0-50K,150K-200K
6436,15754874,Nwoye,700,France,Male,4,1,1,0,0,18-30,100K-150K,100K-150K
6437,15723216,Greco,623,Germany,Male,2,1,1,1,0,31-40,50K-100K,100K-150K
6438,15725094,Fang,623,France,Female,4,1,1,1,0,31-40,100K-150K,50K-100K
6439,15647974,Chiemenam,679,France,Female,3,2,1,0,0,41-50,100K-150K,0-50K
6440,15583371,Artemiev,632,Spain,Male,1,1,1,0,1,31-40,100K-150K,50K-100K
6441,15772559,Burrows,790,France,Female,10,1,0,1,1,41-50,100K-150K,0-50K
6442,15711251,Chizuoke,514,France,Male,1,1,1,0,0,41-50,150K-200K,50K-100K
6443,15719212,T'ien,491,France,Male,5,1,1,0,0,31-40,50K-100K,150K-200K
6444,15764927,Rogova,753,France,Male,3,1,0,1,0,60+,100K-150K,150K-200K
6445,15731412,Trevisano,693,Germany,Female,6,1,1,1,0,31-40,50K-100K,0-50K
6446,15719170,Sagese,679,France,Female,1,1,1,1,0,18-30,100K-150K,150K-200K
6447,15596011,Artyomova,529,Spain,Male,9,1,1,1,0,31-40,0-50K,50K-100K
6448,15614834,Long,619,Spain,Female,3,1,0,1,0,31-40,100K-150K,50K-100K
6449,15600510,Hsueh,680,Spain,Female,6,2,1,0,0,31-40,100K-150K,50K-100K
6450,15625706,White,693,Germany,Male,2,2,0,0,1,41-50,100K-150K,0-50K
6451,15781409,Lazarev,834,France,Female,6,1,1,0,0,18-30,0-50K,50K-100K
6452,15722583,Benjamin,636,Spain,Female,6,2,1,1,0,18-30,150K-200K,100K-150K
6453,15677243,Wan,538,Spain,Male,5,2,1,0,0,41-50,0-50K,100K-150K
6454,15815070,Romano,566,Germany,Female,5,2,0,0,0,41-50,100K-150K,50K-100K
6455,15705899,Craig,597,Spain,Male,0,1,1,1,0,31-40,100K-150K,150K-200K
6456,15701522,Yermolayeva,711,France,Female,9,2,0,1,0,18-30,0-50K,0-50K
6457,15755978,Tseng,606,France,Male,10,2,1,0,0,31-40,0-50K,150K-200K
6458,15722090,Tseng,615,Spain,Male,6,1,1,1,0,51-60,50K-100K,150K-200K
6459,15783526,Le Hunte,589,France,Male,1,1,1,1,0,31-40,100K-150K,50K-100K
6460,15632125,Blake,606,Germany,Male,5,1,1,1,0,41-50,50K-100K,50K-100K
6461,15688395,Lane,582,France,Male,4,2,0,0,0,18-30,0-50K,150K-200K
6462,15666975,Sparks,710,France,Female,4,1,1,0,0,31-40,100K-150K,50K-100K
6463,15682211,Tu,467,France,Male,1,2,1,1,0,51-60,0-50K,100K-150K
6464,15637411,Tochukwu,749,France,Male,1,2,0,1,0,18-30,0-50K,100K-150K
6465,15591512,Whittaker,564,Germany,Female,2,1,0,1,1,31-40,100K-150K,100K-150K
6466,15606855,Wang,730,Spain,Male,6,2,1,1,0,18-30,0-50K,150K-200K
6467,15763683,Northern,678,Germany,Male,4,1,1,1,1,31-40,100K-150K,100K-150K
6468,15641782,Humphries,540,France,Female,7,1,0,1,1,31-40,0-50K,150K-200K
6469,15677184,Cremonesi,767,France,Female,6,1,0,1,0,31-40,100K-150K,0-50K
6470,15775042,Ku,615,France,Female,4,2,1,0,0,18-30,0-50K,150K-200K
6471,15616630,Tobenna,583,Germany,Female,5,1,1,0,0,41-50,50K-100K,150K-200K
6472,15800233,Okwuadigbo,850,France,Female,5,2,1,0,0,31-40,0-50K,0-50K
6473,15588419,Johnston,651,Germany,Female,10,1,1,0,1,31-40,100K-150K,50K-100K
6474,15595557,Li,798,France,Male,8,2,1,0,0,18-30,0-50K,100K-150K
6475,15626143,Talbot,695,France,Male,2,2,1,1,0,31-40,0-50K,50K-100K
6476,15566030,Tu,497,Germany,Male,5,1,0,0,1,41-50,50K-100K,50K-100K
6477,15701412,T'ien,739,France,Male,4,2,0,0,0,31-40,0-50K,150K-200K
6478,15702464,Ross,549,France,Female,4,2,0,0,0,31-40,0-50K,100K-150K
6479,15573348,Maclean,850,France,Male,9,1,1,1,0,31-40,100K-150K,0-50K
6480,15704160,Wan,648,Spain,Male,5,1,1,0,1,41-50,0-50K,100K-150K
6481,15693704,Tsou,679,France,Female,6,2,0,1,0,18-30,100K-150K,100K-150K
6482,15664752,Jack,606,Germany,Male,8,2,1,0,0,31-40,100K-150K,0-50K
6483,15628292,Lucchesi,850,France,Male,4,2,1,1,0,31-40,150K-200K,150K-200K
6484,15621195,Ch'eng,619,Germany,Male,3,2,1,0,0,41-50,100K-150K,150K-200K
6485,15668629,Saunders,719,Spain,Male,2,2,1,0,0,41-50,0-50K,150K-200K
6486,15635197,Glover,640,Germany,Male,5,1,1,1,0,18-30,50K-100K,0-50K
6487,15592761,Tung,710,France,Male,5,2,0,0,0,31-40,0-50K,150K-200K
6488,15574283,Padovano,580,France,Male,2,2,0,1,0,31-40,0-50K,50K-100K
6489,15598097,Johnstone,550,France,Male,9,2,1,0,0,41-50,0-50K,0-50K
6490,15711352,Endrizzi,841,France,Female,3,2,1,1,0,31-40,150K-200K,100K-150K
6491,15620751,Secombe,760,France,Male,2,2,1,0,0,31-40,0-50K,150K-200K
6492,15656717,Elewechi,687,France,Female,6,2,0,0,0,18-30,0-50K,150K-200K
6493,15643121,Chu,753,Germany,Female,5,2,0,0,0,31-40,50K-100K,0-50K
6494,15723671,Lucciano,661,France,Male,9,1,1,0,0,31-40,100K-150K,50K-100K
6495,15752846,Pinto,699,France,Male,7,2,1,1,0,18-30,0-50K,0-50K
6496,15640852,McGregor,617,Germany,Female,5,3,1,0,1,31-40,50K-100K,0-50K
6497,15789313,Ugorji,595,Germany,Female,4,2,1,0,1,41-50,50K-100K,100K-150K
6498,15793688,Bancks,669,France,Male,9,1,1,0,1,41-50,200K+,150K-200K
6499,15770405,Warlow-Davies,613,France,Female,5,1,1,0,0,18-30,100K-150K,150K-200K
6500,15702561,Dale,782,France,Male,9,1,1,1,0,31-40,0-50K,50K-100K
6501,15625964,Buckley,582,France,Female,5,1,0,0,0,41-50,150K-200K,150K-200K
6502,15761364,Nkemjika,679,France,Male,9,2,1,0,0,18-30,0-50K,150K-200K
6503,15590286,Fairley,611,France,Female,2,1,1,0,0,31-40,100K-150K,50K-100K
6504,15587978,Boothby,455,Germany,Female,6,1,0,1,0,31-40,150K-200K,50K-100K
6505,15773242,Chukwuhaenye,621,France,Male,1,2,1,1,0,31-40,0-50K,150K-200K
6506,15761053,Lock,596,Germany,Male,2,1,0,0,1,41-50,100K-150K,0-50K
6507,15702095,Clarke,585,Spain,Female,1,1,1,0,1,51-60,100K-150K,150K-200K
6508,15764253,Ramsey,742,France,Male,6,1,1,0,0,31-40,150K-200K,0-50K
6509,15700801,Eipper,850,Germany,Male,6,3,0,1,1,41-50,50K-100K,50K-100K
6510,15730590,Ko,738,Germany,Female,1,2,0,0,0,31-40,100K-150K,150K-200K
6511,15643916,Munro,619,Spain,Male,8,1,1,1,1,41-50,50K-100K,100K-150K
6512,15720636,McGregor,628,France,Female,4,1,0,1,1,41-50,100K-150K,100K-150K
6513,15795429,Henderson,487,France,Male,7,2,1,1,0,18-30,100K-150K,50K-100K
6514,15609254,Fernandez,513,Spain,Female,9,2,1,1,0,41-50,100K-150K,150K-200K
6515,15625141,Porter,563,Spain,Male,7,2,0,0,0,18-30,0-50K,0-50K
6516,15810898,Pan,803,France,Female,2,2,0,1,0,60+,150K-200K,0-50K
6517,15775797,Esposito,607,Spain,Female,7,3,0,1,0,31-40,0-50K,0-50K
6518,15795246,Kaeppel,628,Germany,Female,9,2,1,1,0,51-60,150K-200K,50K-100K
6519,15795275,Lamb,521,Spain,Female,4,2,0,0,1,41-50,50K-100K,50K-100K
6520,15571869,Lei,669,Germany,Female,4,1,0,0,1,41-50,100K-150K,150K-200K
6521,15694143,Conti,686,France,Female,10,1,1,0,0,41-50,0-50K,100K-150K
6522,15748231,Hargreaves,700,Germany,Male,4,2,1,0,0,31-40,50K-100K,150K-200K
6523,15632185,Yermolayev,663,France,Female,1,2,1,0,0,41-50,50K-100K,50K-100K
6524,15806249,Kerr,671,Spain,Female,4,2,0,1,0,31-40,0-50K,50K-100K
6525,15743293,Waters,651,Germany,Female,1,3,1,1,1,31-40,150K-200K,0-50K
6526,15598157,Onyeorulu,728,France,Male,4,1,1,0,0,31-40,100K-150K,50K-100K
6527,15700946,Kolesnikova,574,France,Female,7,1,1,1,0,31-40,150K-200K,100K-150K
6528,15722692,Kazakova,464,France,Male,3,1,1,0,0,31-40,100K-150K,50K-100K
6529,15696506,MacDonald,604,Spain,Male,9,1,0,0,0,18-30,100K-150K,0-50K
6530,15728823,Sharwood,836,Spain,Female,10,2,1,0,0,31-40,0-50K,100K-150K
6531,15808851,Bufkin,511,Germany,Female,9,1,0,1,0,60+,100K-150K,100K-150K
6532,15675231,Nwankwo,518,France,Female,8,2,1,1,0,41-50,0-50K,0-50K
6533,15732299,Boniwell,756,France,Male,4,3,1,1,0,60+,0-50K,50K-100K
6534,15706269,Willis,489,France,Female,8,2,1,1,0,41-50,100K-150K,100K-150K
6535,15590078,Burns,622,Spain,Male,9,1,1,1,0,18-30,100K-150K,150K-200K
6536,15776985,Kung,652,France,Female,6,2,0,1,0,31-40,100K-150K,100K-150K
6537,15756743,Howells,625,France,Female,7,1,1,0,0,31-40,100K-150K,0-50K
6538,15782364,Bevan,521,Spain,Female,3,1,0,0,0,31-40,100K-150K,50K-100K
6539,15604093,Neitenstein,546,France,Male,4,2,1,1,1,31-40,150K-200K,0-50K
6540,15749328,Johnson,697,France,Female,1,2,1,0,1,41-50,0-50K,0-50K
6541,15656322,Sandover,571,Germany,Male,3,1,1,0,0,31-40,50K-100K,0-50K
6542,15685564,Nnamutaezinwa,748,Spain,Male,5,1,1,1,0,31-40,100K-150K,150K-200K
6543,15785831,Sinclair,591,France,Male,7,1,1,1,0,31-40,150K-200K,50K-100K
6544,15796218,Wei,814,Germany,Male,1,2,1,1,0,18-30,100K-150K,100K-150K
6545,15716218,Higgins,709,France,Female,3,1,0,1,0,41-50,100K-150K,150K-200K
6546,15572735,Chang,433,Spain,Male,2,2,1,1,0,18-30,0-50K,150K-200K
6547,15633840,Henderson,781,France,Male,0,2,1,1,0,18-30,100K-150K,100K-150K
6548,15608760,Cox,656,France,Female,4,1,1,1,0,18-30,50K-100K,0-50K
6549,15627848,Tsui,683,France,Male,7,2,1,0,0,31-40,100K-150K,100K-150K
6550,15792029,Lee,620,France,Male,6,2,1,0,0,31-40,0-50K,50K-100K
6551,15617331,Sergeyeva,637,Germany,Female,3,1,1,1,1,31-40,100K-150K,50K-100K
6552,15651740,Napolitani,525,Spain,Female,5,2,0,1,0,18-30,0-50K,100K-150K
6553,15636407,Beatham,793,Germany,Female,5,1,1,0,0,31-40,100K-150K,100K-150K
